ArrestID,Incident,Arrest Date,Arrest Time,Age,Sex,Race,Ethnicity,Law,Crime LongID,Code Description,Attempt,Arrest type,Last 30 Days,City,State,Neighborhood Association,NeighborhoodXY
APD*200001404,"20,115,572",9/29/2020 0:00,9:45,44,M,B,N,PL,PL 140.05         0V0,TRESPASS,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001738,"20,153,412",11/27/2020 0:00,13:51,23,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001860,"20,161,574",12/16/2020 0:00,1:13,27,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001645,"20,145,497",11/9/2020 0:00,12:02,37,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001544,"20,138,973",10/26/2020 0:00,16:56,39,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001761,"20,076,653",12/1/2020 0:00,15:30,29,M,B,N,PL,PL 125.25   01    AF2,MURDER  INTENTION,C,Indictment Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001840,"20,160,558",12/13/2020 0:00,15:40,41,M,B,N,PL,PL 215.51   C     EF1,CRIM CONTEMPT 1/PRIOR CONV,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001559,"20,139,817",10/28/2020 0:00,21:33,29,M,B,N,PL,PL 215.51   C     EF1,CRIM CONTEMPT 1/PRIOR CONV,C,Complaint,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001683,"20,081,446",11/17/2020 0:00,9:30,32,F,B,N,PL,PL 205.60         EF2,HINDERING PROSECUTION-2ND,C,Indictment Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001438,"19,165,698",10/6/2020 0:00,10:00,51,F,W,N,PL,PL 155.35         DF3,GRAND LARCENY 3 VALUE GREATER THAN $3000,C,Summons,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001481,"16,567,804",10/19/2020 0:00,10:10,27,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001499,"20,107,542",10/20/2020 0:00,20:00,27,M,B,N,PL,PL 215.52   01    DF0,AGGRAV CRIM CONTEMPT:VIOL ORDER PROTECTION-CAUSE PHYS INJURY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001793,"20,156,579",12/4/2020 0:00,17:27,22,M,B,N,PL,PL 155.30   05    EF4,GR LAR 4 PROPERTY FROM PERSON,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001545,"16,156,327",10/27/2020 0:00,9:11,64,F,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001842,"20,064,702",12/13/2020 0:00,15:50,30,F,B,N,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001526,"20,114,135",10/23/2020 0:00,21:04,57,M,B,N,PL,PL 160.05         DF3,ROBBERY-3RD,C,Complaint,FALSE,Albany,NY,White,
APD*200001697,"20,149,959",11/19/2020 0:00,10:42,21,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,No. Albany / Shaker Park,POINT (-73.7452874985 42.6728269867)
APD*200001704,"20,141,210",11/20/2020 0:00,11:11,32,M,B,N,PL,PL 165.05   01    AM3,UNAUTH USE VEH W/O OWNR CONST,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001541,"20,024,351",10/27/2020 0:00,9:00,41,M,W,N,PL,PL 155.35         DF3,GRAND LARCENY 3 VALUE GREATER THAN $3000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001428,"20,059,681",10/4/2020 0:00,15:00,21,M,B,H,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001739,"20,153,583",11/27/2020 0:00,20:58,43,F,W,N,PL,PL 220.03         AM7,CRIM POSS CONTRL SUBST,C,Crime in Progress,FALSE,Albany,NY,No. Albany / Shaker Park,POINT (-73.7452874985 42.6728269867)
APD*200001557,"20,139,724",10/28/2020 0:00,17:18,43,M,W,N,PL,PL 155.30   01    EF4,GR LAR 4-VALUE PROPERTY GREATER THAN $1000,C,Crime in Progress,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001771,"20,138,735",12/2/2020 0:00,20:10,39,M,W,N,PL,PL 155.35         DF3,GRAND LARCENY 3 VALUE GREATER THAN $3000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001856,"20,088,546",12/16/2020 0:00,0:45,31,M,W,N,PL,PL 140.20         DF3,BURGLARY 3RD,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001538,"20,138,687",10/26/2020 0:00,3:02,61,M,B,N,PL,PL 140.15   01    AM2,CRIMINAL TRESPASS 2ND,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001405,"20,125,969",9/29/2020 0:00,18:02,32,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001590,"20,109,312",11/2/2020 0:00,20:00,61,M,B,N,PL,PL 215.51   C     EF1,CRIM CONTEMPT 1/PRIOR CONV,C,Complaint,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001821,"20,159,123",12/10/2020 0:00,13:49,41,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001600,"20,143,064",11/4/2020 0:00,8:32,29,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001844,"20,033,311",12/14/2020 0:00,14:00,51,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,A,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001597,"20,142,940",11/3/2020 0:00,21:05,26,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Complaint,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*200001475,"20,134,579",10/17/2020 0:00,9:01,47,M,W,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Complaint,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*200001535,"20,069,477",10/25/2020 0:00,17:05,53,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001498,"19,182,079",10/20/2020 0:00,20:00,27,M,B,N,PL,PL 145.00   01    AM4,CRIM MIS INTENT DAMAGE PROPRTY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001583,"20,141,773",11/1/2020 0:00,11:10,20,M,B,N,PL,PL 190.23         BM0,FALSE PERSONATION,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001445,"20,046,444",10/7/2020 0:00,13:00,29,F,W,N,PL,PL 165.45   05    EF4,CPSP 4 VEHICLE XCEPT MTRCYCLE,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001870,"20,163,154",12/19/2020 0:00,7:40,31,M,B,N,PL,PL 215.51   D     EF1,CRIM CONTEMPT 1/ORDER PRO PROP,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001712,"20,151,091",11/21/2020 0:00,17:28,35,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,Upper Washington Avenue,POINT (-73.7985897295 42.6817391392)
APD*200001413,"20,059,894",10/1/2020 0:00,10:00,24,M,B,N,PL,PL 120.45   01    BM4,STALKING 4TH - CAUSE FEAR,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001419,"20,127,419",10/2/2020 0:00,16:21,25,M,B,N,PL,PL 165.05   03    AM3,USE VEH BY TEMP CUSTD-NO CNSNT,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001555,"20,109,355",10/28/2020 0:00,11:14,51,M,W,N,PL,PL 140.20         DF3,BURGLARY 3RD,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001723,"20,111,048",11/24/2020 0:00,12:00,28,M,W,H,PL,PL 170.25         DF2,POSSESS  FORGED INSTRUMENT-2ND,C,Complaint,FALSE,Albany,NY,White,
APD*200001525,"20,137,568",10/23/2020 0:00,16:30,53,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001629,"20,116,907",11/7/2020 0:00,7:50,39,F,W,N,PL,PL 155.40   01    CF2,GR LARC 2-PROPTY VALUE GREATER THAN $50000,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001443,"20,129,281",10/6/2020 0:00,19:27,23,M,B,N,PL,PL 145.10         DF2,CRIMINAL MISCHIEF - 2ND,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001802,"20,056,785",12/7/2020 0:00,16:29,35,M,W,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Arrest Warrant,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001659,"20,139,050",11/12/2020 0:00,10:30,20,M,W,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001803,"20,157,866",12/7/2020 0:00,17:33,33,M,W,N,PL,PL 220.03         AM7,CRIM POSS CONTRL SUBST,C,Crime in Progress,FALSE,Albany,NY,Buckingham Lake,POINT (-73.8077747933 42.6643540181)
APD*200001536,"20,114,944",10/25/2020 0:00,17:07,53,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001768,"20,145,391",12/2/2020 0:00,20:10,39,M,W,N,PL,PL 155.35         DF3,GRAND LARCENY 3 VALUE GREATER THAN $3000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001441,"20,129,111",10/6/2020 0:00,13:41,28,M,B,H,PL,PL 135.05         AM2,UNLAWFUL IMPRISONMENT 2ND,C,Crime in Progress,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001784,"20,156,224",12/4/2020 0:00,3:35,29,F,B,N,PL,PL 240.20   01    0V0,DIS/CON  FIGHT/VIOLENT BEHAVIOR,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001740,"20,153,724",11/28/2020 0:00,4:26,35,M,B,N,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,C,Complaint,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001657,"20,146,734",11/12/2020 0:00,3:37,33,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Crime in Progress,FALSE,Albany,NY,No. Albany / Shaker Park,POINT (-73.7452874985 42.6728269867)
APD*200001763,"20,155,148",12/1/2020 0:00,16:46,56,M,W,N,PL,PL 190.23         BM0,FALSE PERSONATION,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001748,"20,154,300",11/29/2020 0:00,22:30,28,M,B,N,PL,PL 160.05         DF3,ROBBERY-3RD,C,Other,FALSE,Albany,NY,White,
APD*200001789,"20,116,828",12/4/2020 0:00,9:11,22,F,B,N,PL,PL 120.05   03    DF2,ASLT W/INT CAUS PH INJ TO OFF,C,Summons,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001819,"20,159,036",12/10/2020 0:00,12:11,33,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001672,"20,147,702",11/14/2020 0:00,2:16,30,M,W,N,PL,PL 220.03         AM7,CRIM POSS CONTRL SUBST,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001731,"20,075,294",11/25/2020 0:00,10:43,30,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001681,"20,081,446",11/17/2020 0:00,9:30,30,M,B,N,PL,PL 125.20   01    BF1,MANSL  W/INT TO CAUS PHYS INJRY,C,Indictment Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001845,"20,033,311",12/14/2020 0:00,14:00,51,M,W,N,PL,PL 165.45   01    EF4,CPSP-4 PROPERTY VALUE GREATER THAN $1000,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001575,"20,141,402",10/31/2020 0:00,19:00,28,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Complaint,FALSE,Albany,NY,White,
APD*200001431,"20,128,402",10/4/2020 0:00,22:19,28,M,B,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001724,"20,092,288",11/24/2020 0:00,16:00,25,M,B,N,PL,PL 165.45   02    EF4,CPSP 4 CREDIT CARD,C,Other,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001805,"20,157,911",12/7/2020 0:00,21:15,26,F,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001412,"20,125,851",9/30/2020 0:00,14:15,39,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001694,"20,149,571",11/18/2020 0:00,15:05,26,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Complaint,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001637,"20,095,492",11/8/2020 0:00,9:28,26,M,B,N,PL,PL 121.11   B     AM0,CRIM OBSTRUCT BREATHING/BLOOD CIRCULATION-BLOCK NOSE/MOUTH,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001480,"16,567,701",10/19/2020 0:00,10:10,27,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001864,"20,161,876",12/16/2020 0:00,17:36,23,F,B,N,PL,PL 260.10   01    AM0,ACT IN MANNER INJUR CHILD LESS THAN 16,C,Crime in Progress,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001787,"20,150,975",12/4/2020 0:00,5:58,20,M,B,N,PL,PL 145.10         DF2,CRIMINAL MISCHIEF - 2ND,C,Complaint,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001523,"20,122,427",10/23/2020 0:00,13:52,46,M,B,N,PL,PL 240.30   01A   AM2,AGG/HAR INTENT HARASS ANNOY/ COMM. ANNON,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001554,"20,139,632",10/28/2020 0:00,4:47,34,M,B,N,PL,PL 140.05         0V0,TRESPASS,C,Crime in Progress,FALSE,Albany,NY,Upper Washington Avenue,POINT (-73.7985897295 42.6817391392)
APD*200001707,"20,118,576",11/20/2020 0:00,13:05,22,M,B,N,PL,PL 165.45   01    EF4,CPSP-4 PROPERTY VALUE GREATER THAN $1000,C,Arrest Warrant,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001865,"20,162,307",12/17/2020 0:00,12:50,59,M,B,N,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,A,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001599,"20,142,958",11/3/2020 0:00,21:33,29,M,B,N,PL,PL 265.01   04    AM4,CRIM POSS WEAP CONV FEL,C,Crime in Progress,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001785,"20,156,256",12/4/2020 0:00,5:58,20,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001439,"20,087,081",10/6/2020 0:00,10:45,29,F,B,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001861,"20,161,602",12/16/2020 0:00,4:29,22,M,W,N,PL,PL 120.20         AM2,RECKLESS ENDANGERMENT 2ND,C,Complaint,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001832,"20,160,125",12/12/2020 0:00,16:29,46,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001682,"20,081,446",11/17/2020 0:00,9:25,30,F,B,N,PL,PL 260.10   01    AM0,ACT IN MANNER INJUR CHILD LESS THAN 16,C,Indictment Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001561,"20,140,029",10/28/2020 0:00,21:33,29,M,B,N,PL,PL 215.51   C     EF1,CRIM CONTEMPT 1/PRIOR CONV,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001866,"20,162,478",12/17/2020 0:00,18:36,26,F,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Complaint,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001843,"20,039,043",12/14/2020 0:00,14:00,51,M,W,N,PL,PL 220.03         AM7,CRIM POSS CONTRL SUBST,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001636,"20,116,128",11/8/2020 0:00,9:28,26,M,B,N,PL,PL 121.12         DF2,STRANGULATION 2ND-OBSTRUCT BREATH/BLOOD CIRC-CAUSE PHYS INJ,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001482,"20,135,323",10/19/2020 0:00,10:47,18,M,B,N,PL,PL 125.25   02    AF2,MURDER/DEPRAVED INDIFFERENCE,A,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001654,"20,134,921",11/11/2020 0:00,14:30,50,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Complaint,FALSE,Albany,NY,White,
APD*200001638,"20,116,202",11/8/2020 0:00,9:28,26,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001868,"20,162,607",12/18/2020 0:00,3:15,29,M,W,N,PL,PL 145.00   01    AM4,CRIM MIS INTENT DAMAGE PROPRTY,C,Complaint,FALSE,Albany,NY,White,
